UniqueLakeName,Lat,Lon,DOC_Median,TN_Median,TP_Median,TNtoTP_Median,pH,TPtoTN
L11692,43.9334,-69.564,0.010095,0.548,0.0355,NA,NA,NA
L11693,45.05166,-67.57582,0.00811,0.34,0.012,NA,NA,NA
L11694,44.38817,-70.68614,NA,NA,0.006,NA,NA,NA
L11695,44.57229,-69.91183,NA,NA,0.019,NA,NA,NA
L11696,45.10776,-67.21311,0.00292,0.179,0.0065,NA,NA,NA
L11697,44.22633,-70.94124,0.00278,0.196,0.006,NA,NA,NA
L11698,44.5979,-70.17861,0.0042,0.333,0.013,NA,NA,NA
L11699,46.29807,-68.64585,0.00783,NA,0.012,NA,NA,NA
L1170,38.89134,-94.31575,NA,1.025,0.1155,NA,NA,NA
L11700,46.88449,-67.83812,0.00473,1.45,0.027,NA,NA,NA
L11701,46.65299,-69.17464,0.00867,NA,0.0075,NA,NA,NA
L11702,45.30204,-68.12371,0.00515,NA,0.006,NA,NA,NA
L11703,45.38344,-70.78849,0.00601,NA,0.0075,NA,NA,NA
L11704,45.30679,-67.98613,0.00464,0.269,0.007,NA,NA,NA
L11705,47.34083,-69.05343,NA,NA,0.008,NA,NA,NA
L11706,45.67824,-69.29396,0.00533,NA,0.01,NA,NA,NA
L11707,44.3397,-69.47894,NA,NA,0.018,NA,NA,NA
L11708,45.61891,-67.58515,0.0048,0.232,0.0085,NA,NA,NA
L11709,44.51395,-70.0919,0.00732,0.3325,0.011,NA,NA,NA
L1171,38.89254,-94.19491,NA,0.635,0.027,NA,NA,NA
L11710,44.64853,-68.54202,NA,NA,0.011,NA,NA,NA
L11711,41.78044,-71.40986,NA,1.36,0.12,NA,NA,NA
L11712,45.18551,-69.60875,NA,NA,0.016,NA,NA,NA
L11713,46.16319,-69.1415,0.0065,NA,0.014,NA,NA,NA
L11714,45.50023,-68.98054,NA,NA,0.011,NA,NA,NA
L11715,45.32835,-70.28984,NA,NA,NA,NA,NA,NA
L11716,43.99471,-70.51555,0.003275,0.2665,0.008,NA,NA,NA
L11717,46.39049,-68.99847,0.005985,NA,0.006,NA,NA,NA
L11718,45.44233,-69.50642,0.0065,NA,0.02,NA,NA,NA
L11719,43.61552,-70.84172,NA,NA,0.011,NA,NA,NA
L1172,38.89677,-92.29181,NA,0.74,0.045,NA,NA,NA
L11720,43.92452,-70.46889,0.00381,0.198,0.005,NA,NA,NA
L11721,45.26063,-70.77761,0.007485,NA,0.01,NA,NA,NA
L11722,43.96969,-69.63859,0.00501,NA,0.018,NA,NA,NA
L11723,45.97759,-68.16496,0.0083,0.441,0.0135,NA,NA,NA
L11724,45.08285,-68.25404,NA,NA,NA,NA,NA,NA
L11725,44.53378,-70.08554,0.00464,NA,0.009,NA,NA,NA
L11726,44.58336,-68.66821,0.00211,0.154,0.004,NA,NA,NA
L11727,45.67196,-69.66475,0.00471,0.3325,0.005,NA,NA,NA
L11728,44.64806,-68.6294,NA,NA,0.004,NA,NA,NA
L11729,45.11357,-68.19673,NA,NA,0.003,NA,NA,NA
L1173,38.90134,-82.59713,NA,0.625,0.0306,NA,NA,NA
L11730,45.75244,-69.07724,0.00303,0.122,0.004,NA,NA,NA
L11731,46.28415,-68.7798,0.00677,NA,0.0105,NA,NA,NA
L11732,44.51585,-69.30477,0.005185,0.3925,0.021,NA,NA,NA
L11733,46.25883,-69.15801,NA,NA,0.03,NA,NA,NA
L11734,45.03259,-69.17291,NA,NA,0.0155,NA,NA,NA
L11735,46.32863,-69.15259,0.0056,NA,0.012,NA,NA,NA
L11736,44.48461,-69.48989,0.00676,NA,0.01,NA,NA,NA
L11737,46.15014,-68.39974,NA,NA,0.012,NA,NA,NA
L11738,46.69631,-67.80258,0.0076,0.579,0.024,NA,NA,NA
L11739,43.86563,-70.88466,0.003445,NA,0.007,NA,NA,NA
L1174,38.90466,-94.47192,NA,0.44,0.018,NA,NA,NA
L11740,44.124,-70.81632,NA,NA,NA,NA,NA,NA
L11741,44.98054,-70.70683,0.00576,0.243,0.006,NA,NA,NA
L11742,45.30988,-68.11276,NA,NA,0.007,NA,NA,NA
L11743,44.60139,-68.28214,0.00977,NA,0.01,NA,NA,NA
L11744,45.0251,-70.64685,0.00455,0.241,0.005,NA,NA,NA
L11745,45.81102,-68.4374,NA,NA,0.01,NA,NA,NA
L11746,44.54607,-68.13456,0.00473,0.2185,0.007,NA,NA,NA
L11747,45.44063,-69.70372,0.0033,NA,0.0115,NA,NA,NA
L11748,43.82996,-70.91523,0.00605,NA,0.015,NA,NA,NA
L11749,46.82916,-68.77099,0.005595,NA,0.011,NA,NA,NA
L1175,38.91414,-92.12353,NA,0.77,0.047,NA,NA,NA
L11750,41.82826,-71.5438,NA,0.46,0.013,NA,NA,NA
L11751,41.40031,-71.59802,NA,0.43,0.01,NA,NA,NA
L11752,42.00814,-71.76816,NA,0.23,0.006,NA,NA,NA
L11753,41.8,-71.52278,NA,NA,NA,NA,NA,NA
L11754,41.70657,-71.40544,NA,0.4,0.024,NA,NA,NA
L11755,41.74368,-71.31856,NA,1.12,0.069,NA,NA,NA
L11756,41.47589,-71.4295,NA,2.2,0.008,NA,NA,NA
L11757,41.43936,-71.57506,NA,0.58,0.021,NA,NA,NA
L11758,45.62802,-70.08769,0.00837,NA,0.013,NA,NA,NA
L11759,44.22942,-70.1611,0.00436,0.284,0.009,NA,NA,NA
L1176,38.92706,-82.35187,NA,0.849,0.0471,NA,NA,NA
L11760,46.94373,-68.85345,0.00614,0.299,0.009,NA,NA,NA
L11761,44.21401,-69.12805,NA,NA,0.011,NA,NA,NA
L11762,41.9575,-71.47225,NA,0.45,0.018,NA,NA,NA
L11763,45.57058,-69.13139,0.0038,NA,0.009,NA,NA,NA
L11764,43.98243,-70.48768,NA,NA,0.009,NA,NA,NA
L11765,44.99881,-68.0172,NA,NA,0.01,NA,NA,NA
L11766,45.25296,-68.45547,0.00756,0.362,0.0075,NA,NA,NA
L11767,43.61917,-70.8866,0.00364,0.257,0.011,NA,NA,NA
L11768,45.00462,-69.37675,NA,NA,0.01,NA,NA,NA
L11769,45.7622,-69.63198,NA,NA,NA,NA,NA,NA
L1177,38.93436,-83.77649,0.00545,NA,NA,NA,8.6,NA
L11770,45.09523,-69.93347,NA,NA,0.006,NA,NA,NA
L11771,45.29675,-70.75435,0.00722,NA,0.012,NA,NA,NA
L11772,44.69597,-68.6182,0.00236,NA,0.008,NA,NA,NA
L11773,44.65295,-68.24854,0.00472,0.4385,0.0135,NA,NA,NA
L11774,43.49916,-70.72276,NA,NA,0.025,NA,NA,NA
L11775,43.51553,-70.58898,NA,NA,0.019,NA,NA,NA
L11776,45.74472,-69.56848,0.00788,NA,0.022,NA,NA,NA
L11777,45.44281,-69.70462,NA,NA,0.006,NA,NA,NA
L11778,43.85674,-70.54705,NA,NA,0.004,NA,NA,NA
L11779,45.52759,-68.8003,0.004285,0.2025,0.006,NA,NA,NA
L11780,44.10389,-70.05194,0.00421,NA,0.008,NA,NA,NA
L11781,46.18243,-68.37659,NA,NA,0.009,NA,NA,NA
L11782,45.05937,-67.69739,NA,NA,0.008,NA,NA,NA
L11783,45.25063,-69.33545,NA,NA,0.005,NA,NA,NA
L11784,45.35116,-68.31801,0.00328,0.1745,0.0055,NA,NA,NA
L11785,43.88228,-69.6514,0.00497,0.318,0.011,NA,NA,NA
L11786,44.63512,-68.07205,0.00323,0.217,0.006,NA,NA,NA
L11787,44.19137,-69.0653,0.00678,0.6115,0.02,NA,NA,NA
L11788,43.8074,-70.35985,NA,NA,0.007,NA,NA,NA
L11789,44.63773,-68.07748,0.00188,0.162,0.004,NA,NA,NA
L11790,45.31103,-69.49113,0.00269,NA,0.004,NA,NA,NA
L11791,45.59875,-69.06516,0.0022,NA,0.0045,NA,NA,NA
L11792,45.67187,-69.8748,0.00747,NA,0.0115,NA,NA,NA
L11793,41.46537,-71.67035,NA,NA,NA,NA,NA,NA
L11794,44.77931,-68.93583,0.0102,0.6365,0.032,NA,NA,NA
L11795,44.97822,-69.74363,0.00674,NA,0.007,NA,NA,NA
L11796,41.75297,-71.549,NA,0.36,0.012,NA,NA,NA
L11797,45.79986,-68.15903,NA,NA,0.011,NA,NA,NA
L11798,41.90334,-71.54575,NA,0.34,0.013,NA,NA,NA
L11799,43.62618,-70.82897,0.00272,NA,0.01,NA,NA,NA
L1180,38.93896467,-93.59248133,0.00562,0.9,0.0675,NA,8.6,NA
L11800,44.40735,-69.82331,0.0105,NA,0.0145,NA,NA,NA
L11801,44.12119,-70.13865,0.00557,NA,0.012,NA,NA,NA
L11802,47.22767,-69.00038,NA,NA,0.006,NA,NA,NA
L11803,45.23641,-70.2642,NA,NA,0.013,NA,NA,NA
L11804,46.10278,-68.8969,NA,NA,0.008,NA,NA,NA
L11805,45.76953,-69.12076,0.011,0.48,0.017,NA,NA,NA
L11806,44.26449,-70.55672,NA,NA,0.008,NA,NA,NA
L11807,46.69425,-67.89298,0.0092,0.777,0.0475,NA,NA,NA
L11808,43.60048,-70.29499,0.002925,0.2655,0.0185,NA,NA,NA
L11809,43.39923,-70.76428,NA,NA,NA,NA,NA,NA
L1181,38.94599,-89.35469,0.00703,NA,NA,NA,9.07,NA
L11810,44.63387,-68.08857,0.00426,0.221,0.006,NA,NA,NA
L11811,41.77197,-71.41981,NA,1.05,0.034,NA,NA,NA
L11812,44.55784,-69.92902,NA,NA,0.011,NA,NA,NA
L11813,43.41198,-70.75614,NA,NA,0.011,NA,NA,NA
L11814,45.23756,-69.64195,NA,NA,0.033,NA,NA,NA
L11815,44.2039,-69.89264,NA,NA,0.022,NA,NA,NA
L11816,44.14509,-70.7993,NA,NA,0.02,NA,NA,NA
L11817,41.78351,-71.41684,NA,1.06,0.065,NA,NA,NA
L11818,44.98509,-69.31764,NA,NA,0.016,NA,NA,NA
L11819,44.17803,-70.4156,NA,NA,0.012,NA,NA,NA
L1182,38.94854,-98.56872,0.00673,NA,NA,NA,8.2,NA
L11820,45.38955,-68.4703,NA,NA,0.016,NA,NA,NA
L11821,46.14648,-68.72101,NA,NA,0.006,NA,NA,NA
L11822,46.43148,-69.11447,NA,NA,0.006,NA,NA,NA
L11823,45.28548,-70.45848,0.00518,NA,0.009,NA,NA,NA
L11824,44.69962,-68.77956,0.0045,0.243,0.009,NA,NA,NA
L11825,44.52277,-68.62516,0.00533,0.254,0.006,NA,NA,NA
L11826,43.21691,-70.77095,0.0106,NA,0.015,NA,NA,NA
L11827,44.2227,-70.26132,0.00437,0.431,0.008,NA,NA,NA
L11828,45.73432,-69.18384,NA,NA,0.004,NA,NA,NA
L11829,44.74637,-68.52727,NA,NA,0.006,NA,NA,NA
L1183,38.9618,-87.23893,NA,NA,0.023,NA,NA,NA
L11830,45.17534,-68.38276,0.007,0.301,0.013,NA,NA,NA
L11831,44.78091,-67.44618,NA,NA,0.019,NA,NA,NA
L11832,44.1167,-70.46908,0.0053,0.2835,0.012,NA,NA,NA
L11833,44.76687,-67.25001,NA,NA,0.011,NA,NA,NA
L11834,44.32315,-69.47939,0.00521,NA,0.009,NA,NA,NA
L11835,44.19031,-69.24496,0.00347,0.17,0.008,NA,NA,NA
L11836,44.21876,-69.21474,0.00321,0.1955,0.006,NA,NA,NA
L11837,44.2904,-69.51269,NA,NA,0.011,NA,NA,NA
L11838,46.10663,-68.10344,NA,NA,0.0115,NA,NA,NA
L11839,44.22992,-68.66798,0.0038,NA,0.0125,NA,NA,NA
L1184,38.96504,-77.33746,0.00399,NA,NA,NA,8.1,NA
L11840,44.06458,-69.69998,0.00725,NA,0.0165,NA,NA,NA
L11841,44.54127,-69.05398,0.00347,0.2355,0.008,NA,NA,NA
L11842,46.56994,-69.146,0.00762,NA,0.0085,NA,NA,NA
L11843,46.41652,-68.04755,NA,NA,0.0115,NA,NA,NA
L11844,44.36017,-68.34541,NA,NA,0.0125,NA,NA,NA
L11845,45.68407,-70.35028,NA,NA,0.008,NA,NA,NA
L11846,46.76569,-68.72168,NA,NA,0.014,NA,NA,NA
L11847,45.26009,-69.72893,NA,NA,0.003,NA,NA,NA
L11848,44.00482,-70.93153,0.00398,0.237,0.008,NA,NA,NA
L11849,45.5519,-67.55961,0.00446,NA,0.0115,NA,NA,NA
L1185,38.96531,-87.25975,NA,NA,0.033,NA,NA,NA
L11850,44.02395,-69.48784,0.00628,0.724,0.023,NA,NA,NA
L11851,47.05862,-68.4987,0.006055,NA,0.011,NA,NA,NA
L11852,44.73777,-68.49477,0.0038,NA,0.0045,NA,NA,NA
L11853,44.40681,-69.83398,NA,NA,0.018,NA,NA,NA
L11854,44.19018705,-69.95862295,0.003825,0.233,0.008,NA,7.2,NA
L11855,44.88865,-70.60159,0.00404,0.184,0.0055,NA,NA,NA
L11856,43.75311,-70.6676,0.0121,NA,0.018,NA,NA,NA
L11857,44.41007,-69.65486,0.00408,0.3975,0.022,NA,NA,NA
L11858,44.53381,-69.56032,0.00752,0.287,0.018,NA,NA,NA
L11859,45.44799,-69.51519,0.0046,NA,0.009,NA,NA,NA
L1186,38.96635,-87.23153,NA,NA,0.021,NA,NA,NA
L11860,44.10158,-70.45839,0.00348,NA,0.004,NA,NA,NA
L11861,44.57288,-69.97496,0.00793,0.445,0.0155,NA,NA,NA
L11862,45.47775,-70.17808,0.00962,0.366,0.014,NA,NA,NA
L11863,44.43251,-70.21898,0.00324,NA,0.005,NA,NA,NA
L11864,45.37656,-68.92636,0.00301,0.171,0.004,NA,NA,NA
L11865,44.28151,-69.85854,0.00539,NA,0.007,NA,NA,NA
L11866,45.23592,-69.83893,0.00517,NA,0.004,NA,NA,NA
L11867,44.7048,-70.6689,0.00322,NA,0.0065,NA,NA,NA
L11868,44.7629,-70.93157,0.00381,0.101,0.0055,NA,NA,NA
L11869,44.44808,-69.99155,NA,NA,0.01,NA,NA,NA
L1187,38.96688,-75.50049,0.00309,NA,NA,NA,7.9,NA
L11870,44.35085,-69.15045,0.00675,0.323,0.0145,NA,NA,NA
L11871,44.53831,-68.54297,0.00418,0.243,0.0055,NA,NA,NA
L11872,45.77566,-69.49264,NA,NA,0.023,NA,NA,NA
L11873,45.34757,-68.44879,NA,NA,0.012,NA,NA,NA
L11874,45.15343,-70.98738,0.00917,0.685,0.0075,NA,NA,NA
L11875,46.76544,-69.2702,NA,NA,0.008,NA,NA,NA
L11876,44.67557,-68.21772,NA,NA,0.008,NA,NA,NA
L11877,44.15375,-69.99582,0.00584,0.336,0.0105,NA,NA,NA
L11878,45.52202,-70.08728,0.00543,0.294,0.0055,NA,NA,NA
L11879,46.97141,-68.84771,0.00737,0.3875,0.014,NA,NA,NA
L1188,38.96933,-87.23941,NA,NA,0.022,NA,NA,NA
L11880,45.07765,-67.80681,0.007,NA,0.0205,NA,NA,NA
L11881,43.9321,-69.49983,0.00663,0.519,0.012,NA,NA,NA
L11882,45.14937,-68.09776,0.002895,0.125,0.003,NA,NA,NA
L11883,43.87625,-70.88065,0.00273,0.227,0.0065,NA,NA,NA
L11884,46.2489,-69.1334,NA,NA,NA,NA,NA,NA
L11885,43.68053,-70.64636,NA,NA,0.032,NA,NA,NA
L11886,45.79964,-68.88133,0.0063,NA,0.011,NA,NA,NA
L11887,41.4411,-71.69034,NA,0.43,0.023,NA,NA,NA
L11888,41.4221,-71.55209,NA,0.46,0.0185,NA,NA,NA
L11889,41.7906,-71.44292,NA,1.04,0.047,NA,NA,NA
L1189,38.9704,-87.23101,NA,NA,0.01,NA,NA,NA
L11890,41.5831,-71.27288,NA,1.075,0.039,NA,NA,NA
L11891,41.51972,-71.69692,NA,0.38,0.014,NA,NA,NA
L11892,41.87106,-71.34585,NA,0.735,0.048,NA,NA,NA
L11893,41.96872,-71.72908,NA,0.265,0.015,NA,NA,NA
L11894,46.24573,-69.19672,NA,NA,0.027,NA,NA,NA
L11895,41.51601,-71.72084,NA,0.38,0.0115,NA,NA,NA
L11896,41.89139,-71.43222,NA,0.3,0.014,NA,NA,NA
L11897,45.15046,-68.98049,NA,NA,0.017,NA,NA,NA
L11898,41.52334,-71.44992,NA,0.54,0.013,NA,NA,NA
L11899,41.50215,-71.56477,NA,0.47,0.016,NA,NA,NA
L1190,38.97043,-87.24617,NA,NA,0.021,NA,NA,NA
L11900,41.50993,-71.60439,NA,0.45,0.014,NA,NA,NA
L11901,43.77267,-70.68422,0.003215,0.162,0.007,NA,NA,NA
L11902,44.96083,-68.30198,0.00947,NA,0.014,NA,NA,NA
L11903,41.73531,-71.41077,NA,0.42,0.016,NA,NA,NA
L11904,41.53842,-71.47233,NA,1.545,0.0135,NA,NA,NA
L11905,41.63572,-71.55575,NA,0.135,0.005,NA,NA,NA
L11906,41.59806,-71.78372,NA,NA,NA,NA,NA,NA
L11907,41.63504,-71.56939,NA,0.39,0.012,NA,NA,NA
L11908,44.77384,-68.6032,0.006005,0.334,0.01,NA,NA,NA
L11909,44.79558,-67.35796,0.006235,0.369,0.0055,NA,NA,NA
L1191,38.97083,-93.98434,NA,0.885,0.0445,NA,NA,NA
L11910,41.72345,-71.41265,NA,0.755,0.0285,NA,NA,NA
L11911,44.31148,-70.81718,0.004365,NA,0.0105,NA,NA,NA
L11912,44.30259,-69.70916,NA,NA,NA,NA,NA,NA
L11913,44.88522,-69.10632,0.00494,0.312,0.0125,NA,NA,NA
L11914,44.998,-70.71879,0.007775,0.3225,0.007,NA,NA,NA
L11915,41.69644,-71.61942,NA,0.4,0.009,NA,NA,NA
L11916,41.77422,-71.44651,NA,1.05,0.029,NA,NA,NA
L11917,41.89876,-71.41809,NA,0.43,0.022,NA,NA,NA
L11918,44.83398,-70.67193,NA,NA,0.009,NA,NA,NA
L11919,46.47434,-69.17955,0.00616,NA,0.0055,NA,NA,NA
L1192,38.97111,-87.25608,NA,NA,0.01,NA,NA,NA
L11920,43.88373,-70.74451,0.00319,NA,0.007,NA,NA,NA
L11921,43.50428,-70.64691,0.00284,0.239,0.005,NA,NA,NA
L11922,43.58828,-70.93377,0.00373,0.307,0.008,NA,NA,NA
L11923,45.00192,-68.17074,NA,NA,NA,NA,NA,NA
L11924,45.98739,-69.34403,0.00721,NA,0.007,NA,NA,NA
L11925,45.34161,-68.04614,NA,NA,0.01,NA,NA,NA
L11926,44.09505,-70.45421,0.00437,0.48,0.013,NA,NA,NA
L11927,44.40752,-69.82914,0.00271,NA,0.011,NA,NA,NA
L11928,44.57771,-69.9874,0.00295,NA,0.008,NA,NA,NA
L11929,46.16098,-68.45606,NA,NA,0.024,NA,NA,NA
L1193,38.97261,-94.32052,NA,0.64,0.032,NA,NA,NA
L11930,44.98129,-69.33294,0.00701,NA,0.0215,NA,NA,NA
L11931,43.25447,-70.76147,0.005025,0.3075,0.014,NA,NA,NA
L11932,44.35151,-69.67766,0.00464,NA,0.0105,NA,NA,NA
L11933,44.30464,-70.03628,0.00424,0.283,0.012,NA,NA,NA
L11934,45.7856,-69.13972,0.00651,0.608,0.014,NA,NA,NA
L11935,43.84656,-70.95782,0.002905,NA,0.006,NA,NA,NA
L11936,45.01779,-68.94042,0.0076,0.45,0.017,NA,NA,NA
L11937,44.74332,-70.96,NA,NA,0.006,NA,NA,NA
L11938,46.20394,-69.60961,0.00577,NA,0.004,NA,NA,NA
L11939,44.474,-69.96496,0.00479,0.368,0.021,NA,NA,NA
L1194,38.9771,-87.25099,NA,NA,0.024,NA,NA,NA
L11940,45.32126,-68.41763,0.0059,NA,0.0155,NA,NA,NA
L11941,46.23826,-68.75825,0.00529,NA,0.009,NA,NA,NA
L11942,45.46374,-69.48796,0.0049,NA,0.005,NA,NA,NA
L11943,44.39407,-69.29153,NA,NA,0.012,NA,NA,NA
L11944,45.29928,-68.47506,0.00319,0.156,0.006,NA,NA,NA
L11945,47.06056,-68.90536,NA,NA,NA,NA,NA,NA
L11946,45.91429,-68.91168,NA,NA,NA,NA,NA,NA
L11947,44.50836,-70.14207,0.00653,NA,0.013,NA,NA,NA
L11948,44.67162,-68.6407,NA,NA,0.0055,NA,NA,NA
L11949,44.58226,-69.95961,0.0067,0.474,0.0185,NA,NA,NA
L1195,38.98182,-87.2499,NA,NA,0.02,NA,NA,NA
L11950,43.85497,-70.44593,NA,NA,0.009,NA,NA,NA
L11951,46.59994,-69.14593,NA,NA,0.011,NA,NA,NA
L11952,44.23765,-69.21608,0.003555,0.213,0.005,NA,NA,NA
L11953,45.91159,-69.38302,NA,NA,0.006,NA,NA,NA
L11954,45.76248,-69.0993,0.00401,0.25,0.011,NA,NA,NA
L11955,45.34113,-68.13338,NA,NA,0.007,NA,NA,NA
L11956,44.75538,-69.18653,0.00795,0.463,0.021,NA,NA,NA
L11957,45.18795,-68.21734,NA,NA,0.013,NA,NA,NA
L11958,43.69103,-70.58369,0.0072,NA,0.014,NA,NA,NA
L11959,44.82284,-68.57332,NA,NA,0.01,NA,NA,NA
L1196,38.98848,-75.51764,0.00482,NA,NA,NA,9.6,NA
L11960,43.97144,-70.45618,0.003,0.158,0.0055,NA,NA,NA
L11961,46.70573,-68.06049,0.00483,NA,0.017,NA,NA,NA
L11962,46.09602,-68.67763,0.0133,1.54,0.0245,NA,NA,NA
L11963,44.91209,-69.19833,NA,NA,0.017,NA,NA,NA
L11964,47.04627,-68.8897,0.00614,NA,0.01,NA,NA,NA
L11965,46.37797,-69.33521,0.007885,0.308,0.0065,NA,NA,NA
L11966,46.12389,-68.02303,NA,NA,0.01,NA,NA,NA
L11967,44.6329,-68.08487,0.0037,0.305,0.008,NA,NA,NA
L11968,45.12382,-69.3012,0.005025,0.2795,0.009,NA,NA,NA
L11969,45.90083,-70.20562,0.00631,NA,0.0065,NA,NA,NA
L1197,38.9901,-92.47403,NA,1.62,0.4555,NA,NA,NA
L11970,44.59017,-70.03974,0.00857,NA,0.021,NA,NA,NA
L11971,46.35297,-69.05717,0.004405,0.2245,0.0065,NA,NA,NA
L11972,45.46794,-69.94475,0.0063,NA,0.007,NA,NA,NA
L11973,46.44813,-69.20826,0.00683,NA,0.0065,NA,NA,NA
L11974,44.18608,-69.71713,0.00528,0.269,0.013,NA,NA,NA
L11975,44.36783,-69.11209,NA,NA,0.01,NA,NA,NA
L11976,45.03112,-69.30869,0.00297,0.138,0.0075,NA,NA,NA
L11977,45.9371,-70.21746,NA,NA,0.007,NA,NA,NA
L11978,44.41565,-69.79216,0.004365,NA,0.005,NA,NA,NA
L11979,44.39879,-69.82659,NA,NA,0.014,NA,NA,NA
L1198,38.99303,-87.24582,NA,NA,0.0155,NA,NA,NA
L11980,44.794,-67.2687,NA,NA,0.013,NA,NA,NA
L11981,44.86528,-67.45787,NA,NA,0.011,NA,NA,NA
L11982,44.75829,-68.91908,0.00907,0.718,0.034,NA,NA,NA
L11983,46.17638,-68.83656,NA,NA,0.008,NA,NA,NA
L11984,46.08235,-69.10043,0.0031,NA,0.008,NA,NA,NA
L11985,44.96611,-67.71891,NA,NA,0.007,NA,NA,NA
L11986,44.8434,-70.67487,NA,NA,0.017,NA,NA,NA
L11987,45.2205,-69.16756,0.00486,NA,0.007,NA,NA,NA
L11988,44.56886,-70.11836,NA,NA,0.0185,NA,NA,NA
L11989,47.1053,-68.72371,0.00419,NA,0.006,NA,NA,NA
L1199,38.99318,-93.78263,NA,0.785,0.039,NA,NA,NA
L11990,44.1966,-69.36921,0.00873,NA,0.022,NA,NA,NA
L11991,44.96701,-70.09593,0.00827,0.391,0.009,NA,NA,NA
L11992,45.24173,-69.65169,NA,NA,0.018,NA,NA,NA
L11993,45.14213,-67.54055,0.005685,0.289,0.0075,NA,NA,NA
L11994,45.02063,-69.4791,NA,NA,0.028,NA,NA,NA
L11995,45.75276,-69.13656,0.00567,NA,0.004,NA,NA,NA
L11996,45.22605,-69.59327,NA,NA,0.044,NA,NA,NA
L11997,47.24586,-68.46006,NA,NA,NA,NA,NA,NA
L11998,45.74448,-67.86067,0.0032,0.16,0.006,NA,NA,NA
L11999,43.65159,-70.65987,NA,NA,0.008,NA,NA,NA
L1200,38.99692,-108.0511,0.00197,NA,NA,NA,9.4,NA
L12000,44.16759,-69.12179,NA,NA,0.02,NA,NA,NA
L12001,45.22728,-69.66871,NA,NA,0.062,NA,NA,NA
L12002,43.66911,-70.69246,0.00827,NA,0.01,NA,NA,NA
L12003,44.21092,-70.13556,0.00978,NA,0.011,NA,NA,NA
L12004,46.0392,-69.09661,NA,NA,0.007,NA,NA,NA
L12005,45.33093,-70.21597,NA,NA,NA,NA,NA,NA
L12006,41.79748,-71.46034,NA,1.4,0.0175,NA,NA,NA
L12007,44.82181,-69.71075,NA,NA,NA,NA,NA,NA
L12008,44.29735,-69.668,0.00821,NA,0.019,NA,NA,NA
L12009,44.98198,-92.86592,NA,NA,NA,NA,NA,NA
L12010,44.30852,-74.35568,0.017235,NA,0.01345,NA,NA,NA
L12011,46.47759,-86.96954,NA,NA,0.006,NA,NA,NA
L12012,42.78643,-76.05048,NA,0.3,NA,NA,NA,NA
L12013,41.91576,-75.18446,NA,NA,0.1,NA,NA,NA
L12014,41.88687,-74.74657,NA,NA,NA,NA,NA,NA
L12015,44.09154,-74.06701,NA,NA,NA,NA,NA,NA
L12016,41.88574,-70.69432,NA,NA,NA,NA,NA,NA
L12017,43.77836,-95.2742,NA,NA,NA,NA,NA,NA
L12018,45.91994,-89.45157,0.00512,0.418,0.016,NA,NA,NA
L12019,45.09198,-93.52023,NA,0.7,NA,NA,NA,NA
L1202,39.00194,-95.78601,0.00396,NA,NA,NA,8.28,NA
L12020,41.42153,-73.88394,NA,NA,NA,NA,NA,NA
L12021,40.64383,-73.6871,NA,NA,0.2,NA,NA,NA
L12022,46.47026,-85.70195,0.00537,NA,0.017,NA,NA,NA
L12023,44.81739,-84.89658,NA,NA,0.005,NA,NA,NA
L12024,43.53943,-74.92739,0.0055625,NA,0.0041,NA,NA,NA
L12025,44.44161,-74.24704,NA,NA,0.1,NA,NA,NA
L12026,45.75128,-94.89628,NA,NA,NA,NA,NA,NA
L12027,44.93713,-92.80714,NA,NA,NA,NA,NA,NA
L12028,43.99744,-95.8582,0.0156,NA,NA,NA,NA,NA
L12029,47.65326,-93.69096,0.01149,0.9,NA,NA,NA,NA
L1203,39.00356,-87.18336,0.00332,NA,NA,NA,8.4,NA
L12030,45.45773,-68.84642,NA,NA,NA,NA,NA,NA
L12031,40.66076,-73.65521,NA,NA,NA,NA,NA,NA
L12032,41.3136,-75.01555,NA,NA,NA,NA,NA,NA
L12033,42.35227,-78.69677,0.0063,NA,0.1,NA,NA,NA
L12034,44.33932,-74.37892,0.0054935,NA,0.00685,NA,NA,NA
L12035,45.0268,-93.32771,NA,NA,NA,NA,NA,NA
L12036,43.85629,-95.06941,0.0109,NA,NA,NA,NA,NA
L12037,47.68332,-93.81393,0.015075,0.8475,NA,NA,NA,NA
L12038,43.30581,-74.76186,NA,NA,NA,NA,NA,NA
L12039,43.11928,-74.00711,NA,0.1,NA,NA,NA,NA
L1204,39.00913,-83.93064,NA,1.236,0.2743,NA,NA,NA
L12040,42.76955,-75.20223,NA,0.4,NA,NA,NA,NA
L12041,46.69635,-94.13686,NA,NA,NA,NA,NA,NA
L12042,41.70066,-73.2781,NA,0.275,0.011,NA,NA,NA
L12043,41.60896,-73.74188,NA,0.55,0.1,NA,NA,NA
L12044,41.88498,-74.87335,NA,NA,NA,NA,NA,NA
L12045,44.68839,-85.44007,NA,NA,0.008,NA,NA,NA
L12046,42.69723,-73.74139,NA,0.7,NA,NA,NA,NA
L12047,42.63968,-73.55547,0.0033,NA,0.4,NA,NA,NA
L12048,42.68241,-86.18255,NA,NA,0.031,NA,NA,NA
L12049,42.3529,-78.67891,NA,0.2,0.1,NA,NA,NA
L1205,39.01199,-87.24627,NA,NA,0.01,NA,NA,NA
L12050,42.46172,-76.27304,0.0052,NA,0.1,NA,NA,NA
