SITE_ID,Lat,Lon,DOC_Median,NO3_Median,TP_Median,NO3toTP_Median
NLA12_ME_135,46.03358616,-68.06506684,4.5,0.05,9,0.005555556
NLA12_ME_137,43.76837527,-70.60856237,6.6,0.05,16,0.003125
NLA12_ME_R02,44.40802473,-68.26846793,2.68,0.003,13,0.000230769
NLA12_ME_R03,45.65308983,-69.92693773,7.08,0.002,12,0.000166667
NLA12_ME_R06,46.94446563,-68.87102341,2.1,0.002,9,0.000222222
NLA12_ME_R07,46.35302208,-69.0573662,4.12,0.002,9,0.000222222
NLA12_ME_R08,45.34667189,-67.91202186,3.97,0.002,10,0.0002
NLA12_ME_R10,46.96580352,-68.85604358,2.84,0.002,10,0.0002
NLA12_ME_R11,44.36838057,-69.11599687,6.41,0.002,17,0.000117647
NLA12_ME_R15,45.7539699,-69.07586512,3.74,0.002,12,0.000166667
NLA12_MI_101,43.21860654,-85.46809659,6.17,0.001,16,0.0000625
NLA12_MI_102,43.94203389,-86.44955883,2.57,0.093,46,0.002021739
NLA12_MI_103,44.43034743,-83.92044853,8.51,0.002,29,6.90E-05
NLA12_MI_104,42.37792782,-86.04479965,7.46,0,18,0
NLA12_MI_105,43.2314452,-86.31568591,6.17,0.043,44,0.000977273
NLA12_MI_106,45.17151443,-84.98252331,6.34,0.002,36,5.56E-05
NLA12_MI_107,45.41585495,-84.84528421,3.64,0.002,31,6.45E-05
NLA12_MI_108,42.08123991,-86.21361091,5.13,0,14,0
NLA12_MI_109,42.62319809,-85.19033981,4.69,0,44,0
NLA12_MI_110,42.7448541,-83.30902829,8.68,0.002,10,0.0002
NLA12_MI_111,42.2158744,-83.58440358,5.93,0.234,36,0.0065
NLA12_MI_112,41.94278644,-85.31406375,5.63,0,38,0
NLA12_MI_113,43.62015035,-85.28522778,4.24,0,75,0
NLA12_MI_114,42.51653009,-83.79679212,7.09,0,51,0
NLA12_MI_115,42.18639352,-85.57428357,6.42,0.005,15,0.000333333
NLA12_MI_116,47.12988727,-88.31624411,16.05,0.002,36,5.56E-05
NLA12_MI_117,42.61885968,-83.50544419,4.72,0.002,18,0.000111111
NLA12_MI_118,46.1517719,-88.83001694,3.85,0.002,8,0.00025
NLA12_MI_120,41.79511788,-86.47416191,6.95,0,49,0
NLA12_MI_122,45.12471531,-84.17989786,2.61,0,21,0
NLA12_MI_123,41.88595109,-84.59594103,7.68,0.002,22,9.09E-05
NLA12_MI_124,43.37342619,-86.14530228,5.95,0.002,38,5.26E-05
NLA12_MI_125,46.79211529,-88.25774765,11.92,0.002,21,9.52E-05
NLA12_MI_126,44.88662282,-84.39873637,7.3,0.003,39,7.69E-05
NLA12_MI_128,42.20474298,-85.70757399,4.18,0,10,0
NLA12_MI_129,43.95733488,-85.00046365,5.23,0.002,21,9.52E-05
NLA12_MI_130,45.1352057,-85.10758971,3.54,0.305,34,0.008970588
NLA12_MI_132,45.45225051,-87.75739561,12.7,0.002,15,0.000133333
NLA12_MI_133,44.72909861,-84.92612676,2.43,0.002,25,0.00008
NLA12_MI_135,42.41405836,-83.93137109,8.55,0.002,22,9.09E-05
NLA12_MI_136,43.36480531,-85.37979014,12.83,0.002,17,0.000117647
NLA12_MI_137,46.27677652,-88.06319489,8.48,0,19,0
NLA12_MI_138,45.74250132,-84.41060851,14.91,0.002,34,5.88E-05
NLA12_MI_139,42.38808843,-84.90798786,19.085,0.001,33,3.03E-05
NLA12_MI_141,46.69731067,-88.08197567,5.23,0.002,19,0.000105263
NLA12_MI_142,43.48649233,-84.76870838,15.98,0,75,0
NLA12_MI_144,41.87226233,-85.86229695,5.21,0,26,0
NLA12_MI_145,43.7979845,-85.31301037,9.45,0.002,29,6.90E-05
NLA12_MI_148,45.95449781,-87.98000286,6.6,0.002,8,0.00025
NLA12_MI_150,46.50629005,-86.25490374,11.75,0,23,0
NLA12_MI_151,42.69438266,-84.53228457,5.07,0.002,10,0.0002
NLA12_MI_152,42.75737274,-85.63804424,24.53,0,30,0
NLA12_MI_155,42.47782363,-84.16713158,10.69,0.002,25,0.00008
NLA12_MI_161,44.24710638,-85.48183584,9.12,0.004,30,0.000133333
NLA12_MI_162,46.46325834,-85.71666173,3.12,0.002,5,0.0004
NLA12_MI_164,46.39966736,-87.44973497,11.86,0.002,47,4.26E-05
NLA12_MI_165,44.3550178,-85.30575995,6.87,0.004,17,0.000235294
NLA12_MI_167,42.9176234,-84.20373932,7.48,0.002,26,7.69E-05
NLA12_MI_168,42.78409894,-85.11502111,5.13,3.49,23,0.15173913
NLA12_MI_169,46.39989795,-88.75176293,15.95,0.003,41,7.32E-05
NLA12_MI_172,42.5677644,-85.45118289,5.46,0.002,16,0.000125
NLA12_MI_177,44.86768546,-86.0181976,3.29,0.002,23,8.70E-05
NLA12_MI_178,46.48448683,-86.10510095,4.02,0.005,60,8.33E-05
NLA12_MI_R08,46.38091128,-88.72244848,5.01,0.004,23,0.000173913
NLA12_MI_R09,46.08092364,-88.76960025,2.34,0.002,10,0.0002
NLA12_MN_101,47.58635938,-93.37906583,11.325,0.002,32,0.0000625
NLA12_MN_102,47.06932181,-92.00102773,8.61,0.004,44,9.09E-05
NLA12_MN_103,46.43683525,-93.95778597,8.98,0.007,36,0.000194444
NLA12_MN_104,46.70148609,-95.74794403,6.44,0.002,38,5.26E-05
NLA12_MN_105,47.94718951,-91.39257365,18.19,0.015,26,0.000576923
NLA12_MN_106,45.91935185,-95.39679944,6.82,0,48,0
NLA12_MN_107,45.10841972,-94.16285979,8.71,2.8,98,0.028571429
NLA12_MN_108,47.0737093,-94.60199282,4.56,0.002,21,9.52E-05
NLA12_MN_109,47.66784492,-90.98889692,11.53,0.014,25,0.00056
NLA12_MN_110,46.23642761,-94.33290643,10.9,0.003,40,0.000075
NLA12_MN_111,45.07573342,-93.12970047,7.33,0.003,20,0.00015
NLA12_MN_112,44.19518716,-93.9005398,15.72,0,159,0
NLA12_MN_113,44.43065079,-96.29029849,12.67,0,236,0
NLA12_MN_114,45.23853942,-94.95293761,14.89,0,159,0
NLA12_MN_115,46.41942533,-95.84002249,4.98,0.002,56,3.57E-05
NLA12_MN_116,44.90729392,-93.24242122,6.43,0.002,30,6.67E-05
NLA12_MN_118,44.94545187,-94.0350912,18.31,0.002,524,3.82E-06
NLA12_MN_119,45.40861219,-96.62584248,9.16,0.002,152,1.32E-05
NLA12_MN_120,46.97471381,-95.6549086,8.35,0,46,0
NLA12_MN_121,45.30812879,-95.10304092,11.61,0,54,0
NLA12_MN_122,44.99667926,-94.34099995,8.3,0.005,38,0.000131579
NLA12_MN_123,45.26728203,-96.37029506,5.235,0.2955,92,0.003211957
NLA12_MN_126,46.98806594,-94.46779773,9.09,0,28,0
NLA12_MN_127,46.12736157,-96.13317067,15.09,0,110,0
NLA12_MN_130,48.39551806,-92.65806118,14.39,0.004,31,0.000129032
NLA12_MN_131,47.64384931,-96.24137504,15.23,0.002,82,2.44E-05
NLA12_MN_132,45.52853972,-94.53488217,10.77,0.09,38,0.002368421
NLA12_MN_135,45.17625487,-95.15019259,19.15,0.003,259,1.16E-05
NLA12_MN_136,45.86625548,-95.29576378,7.99,0,82,0
NLA12_MN_137,47.11718744,-96.01183873,21.33,0,272,0
NLA12_MN_138,48.19502998,-90.87628104,18.97,0.013,28,0.000464286
NLA12_MN_141,46.39269586,-95.90356295,6.13,0.002,41,4.88E-05
NLA12_MN_143,46.73240071,-96.07604509,12.66,0,69,0
NLA12_MN_144,46.65012172,-94.12488338,7.71,0,25,0
NLA12_MN_145,45.18204986,-92.81783999,7.31,0,28,0
NLA12_MN_147,46.01981243,-92.58812118,7.33,0.002,45,4.44E-05
NLA12_MN_150,48.02221592,-91.43895436,19.52,0.003,17,0.000176471
NLA12_MN_152,45.42532395,-95.48193854,7.98,0,132,0
NLA12_MN_153,47.05748973,-95.78259373,7.27,0,22,0
NLA12_MN_157,46.2537416,-95.9373614,15.41,0.002,86,2.33E-05
NLA12_MN_158,47.66607411,-95.78566673,16.6,0,425,0
NLA12_MN_160,46.19672628,-94.57418003,9.43,0.002,40,0.00005
NLA12_MN_162,47.55974319,-93.03255611,16.8,0.004,23,0.000173913
NLA12_MN_163,45.47428943,-93.34520865,7.57,0,107,0
NLA12_MN_167,45.07766113,-94.8104013,8.59,0.002,172,1.16E-05
NLA12_MN_170,47.91117443,-90.48657814,7.98,0.003,32,0.00009375
NLA12_MN_171,45.50796963,-96.51288831,18.83,0.002,72,2.78E-05
NLA12_MN_177,44.2618758,-93.82457124,14.09,0.002,243,8.23E-06
NLA12_MN_180,45.85610163,-95.56327026,12.01,0.002,40,0.00005
NLA12_MN_181,47.24386707,-95.13155437,9.3,0.003,49,6.12E-05
NLA12_MN_R01,46.87323752,-95.73232612,5.93,0,11,0
NLA12_MN_R12,47.18720256,-95.18406203,7.14,0.005,25,0.0002
NLA12_MN_R13,47.04442303,-94.50397199,11.55,0.003,28,0.000107143
NLA12_MN_R14,46.83201964,-92.69504592,9.79,0.002,30,6.67E-05
NLA12_MO_101,37.80745621,-94.20729855,7.185,0,95.5,0
NLA12_MO_102,37.87140844,-93.28360934,4.24,0.005,48,0.000104167
NLA12_MO_103,39.41430868,-94.49779458,4.81,0,34,0
NLA12_MO_104,37.64948066,-90.58515268,3.11,0.025,25,0.001
NLA12_MO_105,38.0883808,-91.45203505,5.54,0.002,42,4.76E-05
NLA12_MO_106,36.91927707,-90.31725137,3,0.002,110,1.82E-05
NLA12_MO_107,36.59005203,-89.26963116,4.6,0,200,0
NLA12_MO_108,36.6598375,-91.8828209,4.05,0.0025,26.5,9.43E-05
NLA12_MO_109,39.15347063,-91.87233538,7.45,0.088,67,0.001313433
NLA12_MO_110,38.4288935,-91.48070368,5.52,0.002,29,6.90E-05
NLA12_MO_115,40.08080659,-93.57644014,6.15,0,50,0
NLA12_MO_117,37.91098069,-90.63089462,3.68,0,10,0
NLA12_MO_119,38.43441184,-93.877775,3.86,0,27,0
NLA12_MO_120,38.93934838,-91.28285684,7.29,0.002,69,2.90E-05
NLA12_MO_122,40.14196149,-92.57464272,10.57,0,235,0
NLA12_MO_123,38.62966176,-92.60391967,9.67,0,135,0
NLA12_MO_126,40.23250489,-92.69885469,12.98,0.002,392,5.10E-06
NLA12_MO_R01,37.72727909,-90.92263214,2.61,0.003,8,0.000375
NLA12_MO_R02,37.38849146,-91.26210909,2.81,0.004,18,0.000222222
NLA12_MS_101,31.70540961,-91.3744959,4.41,0,138.5,0
NLA12_MS_102,31.89191158,-90.60141761,8.01,0.002,36,5.56E-05
NLA12_MS_103,30.4715671,-88.61299272,6.71,0.022,54,0.000407407
NLA12_MS_104,33.14900152,-90.34987379,10.3,0.001,129,7.75E-06
NLA12_MS_105,31.30627821,-89.43517179,3.17,0.003,21,0.000142857
NLA12_MS_106,34.46148002,-89.68450516,3.08,0.019,33,0.000575758
NLA12_MS_107,34.7222327,-90.07422849,2.99,0,212,0
NLA12_MS_112,33.59308863,-88.51092696,7.09,0,37,0
NLA12_MS_113,34.65376674,-88.72219988,3.47,0.003,20,0.00015
NLA12_MS_116,34.0051522,-89.76398489,4.465,0.001,21.5,4.65E-05
NLA12_MS_119,32.9204524,-90.01403557,6.95,0,45,0
NLA12_MS_125,32.3095501,-89.02325769,9.61,0.024,1689,1.42E-05
NLA12_MS_126,30.82268187,-89.77545127,7.69,0,82,0
NLA12_MS_128,34.31385713,-88.59472024,5.77,0.002,20,0.0001
NLA12_MS_R03,33.42343029,-89.93919674,7.47,0,66,0
NLA12_MT_102,48.24728982,-114.1209126,2.29,0.001,23.5,4.26E-05
NLA12_MT_103,48.96610899,-109.7597298,18.14,0.002,339,5.90E-06
NLA12_MT_104,47.55763659,-112.4485198,3.31,0.002,29,6.90E-05
NLA12_MT_105,48.96435342,-115.1157742,0.99,0.003,20,0.00015
NLA12_MT_106,47.68287539,-112.4617662,2.1,0.002,11,0.000181818
NLA12_MT_107,48.24309476,-112.86716,18.96,0,42,0
NLA12_MT_108,48.89407384,-112.1682796,21.29,0,1344,0
NLA12_MT_109,48.49534907,-107.5492524,6.09,0,43,0
NLA12_MT_110,45.86918044,-113.5489263,2.67,0.002,23,8.70E-05
NLA12_MT_111,48.45099337,-114.3814277,1.62,0.002,16,0.000125
NLA12_MT_113,47.88139248,-112.3163074,1.44,0,17,0
NLA12_MT_118,48.83419438,-108.0100019,13.19,0.002,1378,1.45E-06
NLA12_MT_119,48.41240242,-110.0578148,31.4,0,390,0
NLA12_MT_120,48.6294753,-114.3920285,1.53,0.003,12,0.00025
NLA12_MT_124,46.11821631,-113.37464,1.13,0,16,0
NLA12_MT_126,48.98589819,-104.3737458,35.26,0,355,0
NLA12_MT_135,48.02656863,-109.6237599,9.86,0,343,0
NLA12_MT_136,48.95316293,-114.3227227,0.68,0.032,10,0.0032
NLA12_MT_138,47.76171554,-108.4328294,8.88,0,78,0
NLA12_MT_140,47.05943881,-113.9378325,0.69,0.002,8,0.00025
NLA12_MT_142,48.4922034,-104.3108863,24.64,0.002,103,1.94E-05
NLA12_MT_143,48.62106688,-113.1088007,15.79,0,29,0
NLA12_MT_144,46.31276308,-110.0325058,5.25,0.007,91,7.69E-05
NLA12_MT_151,48.38062147,-110.9852659,27.07,0,738,0
NLA12_MT_152,45.57835886,-113.0032413,1.36,0,11,0
NLA12_MT_154,48.84940875,-104.0593666,105.31,0,3436,0
NLA12_MT_156,46.6246241,-110.7383363,2.13,0.002,28,7.14E-05
NLA12_MT_160,46.04062349,-110.6921749,9.14,0.002,74,2.70E-05
NLA12_MT_161,48.05490061,-106.4419746,6.42,0,65,0
NLA12_MT_162,45.0394762,-109.7724842,0.68,0,8,0
NLA12_MT_164,48.16778753,-114.3675211,12.22,0,9.5,0
NLA12_MT_177,47.87668819,-107.1252315,16.64,0,46,0
NLA12_NC_101,35.76647764,-81.35761261,1.93,0.0095,46.5,0.000204301
NLA12_NC_103,35.05432224,-79.20656601,2.72,0.002,11,0.000181818
NLA12_NC_104,34.93290273,-77.10482994,9.33,0.196,36,0.005444444
NLA12_NC_105,35.18110441,-83.6799846,0.7,0.019,15,0.001266667
NLA12_NC_107,35.34715726,-78.62163532,6.73,0.02,26,0.000769231
NLA12_NC_108,35.72677802,-82.08422324,1.05,0.019,26,0.000730769
NLA12_NC_109,35.14832536,-82.7166084,1.52,0.019,12,0.001583333
NLA12_NC_114,35.85874627,-78.66155303,4.06,0.15,116,0.001293103
NLA12_NC_115,35.22405538,-78.81547137,17.38,0.004,58,6.90E-05
NLA12_NC_116,36.12929344,-79.83690419,5.82,0.0095,47.5,0.0002
NLA12_NC_124,35.11601421,-80.26303923,10.55,0.002,140,1.43E-05
NLA12_NC_127,35.21458872,-79.40360361,3.38,0.002,19,0.000105263
NLA12_NC_134,35.71052114,-78.15717765,7.13,0.002,45,4.44E-05
NLA12_ND_101,46.09722632,-97.23724726,12.115,0.0435,479.5,9.07E-05
NLA12_ND_102,48.24815308,-98.89816807,16.38,0,254,0
NLA12_ND_103,47.0742784,-99.63065416,24.46,0.002,88,2.27E-05
NLA12_ND_104,47.61488972,-100.8270091,10.12,0,274,0
NLA12_ND_105,48.03204771,-98.90839834,14.45,0.003,328,9.15E-06
NLA12_ND_106,48.327049,-100.7569373,17.89,0.011,89,0.000123596
NLA12_ND_107,45.95348274,-99.13577087,28.46,0,99,0
NLA12_ND_108,46.36670421,-99.50350622,20.52,0,603,0
NLA12_ND_109,46.89273141,-99.416505,25.39,0.002,176,1.14E-05
NLA12_ND_110,47.86474239,-101.5132965,23.24,0.007,203,3.45E-05
NLA12_ND_112,46.64003276,-99.58716111,19.11,0.079,147,0.000537415
NLA12_ND_113,48.89570001,-99.71279981,18.72,0,49,0
NLA12_ND_114,46.83158041,-99.7647378,10.88,0.002,153,1.31E-05
NLA12_ND_115,46.82604195,-100.6342083,16.41,0.0015,66,2.27E-05
NLA12_ND_118,46.36786408,-99.39845029,21.51,0.108,230,0.000469565
NLA12_ND_119,47.73683911,-100.4387591,29.36,0,840,0
NLA12_ND_126,48.74897872,-102.9425695,21.68,0,751,0
NLA12_ND_129,46.71384398,-100.1527425,19.09,0,839,0
NLA12_ND_131,46.61482047,-101.8950983,10.19,0.089,36,0.002472222
NLA12_ND_134,46.02278583,-99.29204583,20.25,0.002,302,6.62E-06
NLA12_ND_139,47.90420192,-101.0598295,25.53,0.018,131,0.000137405
NLA12_ND_145,47.08001327,-99.73058586,18.14,0,91,0
NLA12_ND_146,48.914933,-100.4334397,27.86,0,128,0
NLA12_ND_149,47.06803402,-99.0799129,33.74,0.002,1254,1.59E-06
NLA12_ND_151,47.2749168,-100.3980476,22.88,0,272,0
NLA12_ND_155,48.35144139,-102.1406782,41.64,2.12,3590,0.000590529
NLA12_ND_156,47.17037042,-99.24800631,23.79,0,432,0
NLA12_ND_160,47.17341262,-99.77111166,23.44,0,53,0
NLA12_ND_162,48.55085513,-99.92530218,19.75,0,88,0
NLA12_ND_163,46.54392165,-104.028258,23.33,0,138,0
NLA12_ND_164,47.13839584,-99.13252314,19.45,0,333,0
NLA12_ND_167,47.3986724,-100.8114446,32.43,0,322,0
NLA12_ND_172,47.20188944,-99.35239064,15.4,0,317,0
NLA12_ND_173,46.40002555,-99.28218473,15.3,0.023,81,0.000283951
NLA12_ND_178,48.95477319,-99.83321117,12.31,0,51,0
NLA12_ND_186,48.57418374,-103.6650787,12.65,0.003,68,4.41E-05
NLA12_ND_187,48.00697014,-101.5324187,12.16,0.002,43,4.65E-05
NLA12_ND_190,48.54728662,-99.18516789,25.48,0,359,0
NLA12_ND_193,47.08352059,-99.22730879,18.98,0.002,279,7.17E-06
NLA12_ND_194,48.72020198,-102.1149998,20.18,0,599,0
NLA12_ND_196,47.24136596,-99.83730412,16.79,0,91,0
NLA12_ND_198,48.87733825,-99.97954534,31.06,0,78,0
NLA12_ND_199,47.848299,-100.278256,26.81,0,61,0
NLA12_ND_202,48.6652108,-103.0632567,43.14,0,67,0
NLA12_ND_R17,46.74569439,-99.49689806,24.46,0,70,0
NLA12_ND_R18,47.12915154,-99.62037746,7.22,0.002,98,2.04E-05
NLA12_NE_101,40.06311139,-99.29220135,5.785,0.1115,243,0.000458848
NLA12_NE_102,42.53266913,-100.5913352,51.01,0,498,0
NLA12_NE_103,40.36174467,-100.7041992,4.65,0,310,0
NLA12_NE_104,41.76432182,-98.65979155,4.95,0.01,237,4.22E-05
NLA12_NE_105,42.50469691,-100.5300766,27.8,0,450,0
NLA12_NE_106,41.03542015,-96.83772744,8.11,0,144,0
NLA12_NE_107,41.7876174,-102.5218866,42.15,0,277,0
NLA12_NE_108,42.45261113,-100.6479949,15.77,0,673,0
NLA12_NE_109,41.03740677,-100.7757749,4.82,0.168,59,0.002847458
NLA12_NE_110,40.32809914,-96.53200107,21.96,0,1399,0
NLA12_NE_111,41.95667791,-103.5261925,8.44,0,140,0
NLA12_NE_112,42.92365358,-102.0414043,23.96,0.002,128,0.000015625
NLA12_NE_113,42.26770048,-99.24832415,50.62,0,268,0
NLA12_NE_114,41.32198742,-98.90067497,1.78,0.036,241,0.000149378
NLA12_NE_121,42.51739225,-100.5028037,48.76,0,374,0
NLA12_NE_125,42.55808515,-100.5237021,62.51,0,455,0
NLA12_NE_127,42.0197906,-102.436373,311.56,0,566,0
NLA12_NE_129,41.38619711,-96.48110256,4.76,0.002,242.5,8.25E-06
NLA12_NE_133,42.10977927,-98.56233501,24.11,0,96,0
NLA12_NE_135,41.92340362,-102.3884007,515.81,0,3636,0
NLA12_NE_149,40.94645984,-100.2425074,12.07,0,421,0
NLA12_NE_154,40.57928385,-96.84481374,12.56,0.005,873,5.73E-06
NLA12_NE_156,42.35166617,-101.2441503,37.5,0,1156,0
NLA12_NE_157,41.09244722,-96.35328376,4.27,0.002,47,4.26E-05
NLA12_NE_158,40.16908467,-96.83069073,8.55,1.5,697,0.00215208
NLA12_NE_160,41.93354662,-103.4942217,6.01,0,81,0
NLA12_NE_166,40.72029355,-99.69727541,6.37,0,104,0
NLA12_NE_170,40.76510679,-96.85405546,12.25,0,319,0
NLA12_NH_101,43.83668383,-71.09323178,2.755,0.0055,21,0.000261905
NLA12_NH_102,44.84033593,-71.13438995,6.83,0.004,20,0.0002
NLA12_NH_103,43.53695021,-71.5109902,2.21,0.002,6,0.000333333
NLA12_NH_104,43.14263278,-72.08689779,5.43,0.003,18,0.000166667
NLA12_NH_105,42.7329984,-72.10333954,6.48,0.004,27,0.000148148
NLA12_NH_107,42.94554682,-71.23683903,7.03,0.005,18,0.000277778
NLA12_NH_108,43.36765664,-71.24468602,5.49,0.002,27,7.41E-05
NLA12_NH_109,42.99011487,-72.07432508,1.94,0,7,0
NLA12_NH_111,43.38482901,-70.98609163,4.11,0.002,13,0.000153846
NLA12_NH_112,42.73918269,-71.9370297,3.705,0.003,13,0.000230769
NLA12_NH_115,43.80812429,-71.11845765,3.4,0.002,12,0.000166667
NLA12_NH_R04,43.02256679,-72.01641972,2.26,0.003,14,0.000214286
NLA12_NJ_101,40.95091108,-74.78413343,3.445,0.002,49.5,4.04E-05
NLA12_NJ_102,40.92768105,-74.53808878,7.14,0,158,0
NLA12_NJ_103,40.76302852,-74.28588089,5.17,0.072,57,0.001263158
NLA12_NJ_104,39.97091954,-74.5712097,6.22,0.003,39,7.69E-05
NLA12_NJ_105,41.14260568,-74.40940536,4.03,0.004,12,0.000333333
NLA12_NJ_106,41.03000369,-74.30117131,6.04,0.002,87,2.30E-05
NLA12_NJ_107,41.24716907,-74.52116845,3.57,0.002,49,4.08E-05
NLA12_NJ_108,39.84947938,-74.78728568,6.59,0.212,24,0.008833333
NLA12_NJ_118,40.79987801,-74.78468146,2.35,0.461,38,0.012131579
NLA12_NJ_119,41.05618106,-74.48217948,2.91,0.002,17,0.000117647
NLA12_NJ_131,39.4076583,-74.77816024,4.705,0.003,8,0.000375
NLA12_NJ_R01,41.1853168,-74.34725508,5.6,0.002,25,0.00008
NLA12_NM_104,35.97484061,-105.9169632,3.095,0,33,0
NLA12_NM_105,35.7589017,-105.1444719,18.96,0,77,0
NLA12_NM_117,36.89563356,-105.1370534,18.12,5.00E-04,26.5,1.89E-05
NLA12_NM_129,35.35167925,-103.4881351,6.17,0.005,24,0.000208333
NLA12_NM_132,36.83163302,-104.2263032,4.63,0.019,231,8.23E-05
NLA12_NM_133,36.88334317,-105.2471097,19.07,0,52,0
NLA12_NM_134,36.79890899,-108.1040209,1.67,0,17,0
NLA12_NM_138,35.98082795,-108.9316434,3.31,0.001,152,6.58E-06
NLA12_NM_150,36.7118285,-108.1531642,3.72,0,159,0
NLA12_NM_152,36.17599422,-104.8160803,18.45,0.052,256,0.000203125
NLA12_NM_160,35.66711339,-105.2417642,4.86,0.105,214,0.000490654
NLA12_NM_161,36.59549602,-105.4171201,2.8,0.002,16,0.000125
NLA12_NM_162,36.87227505,-106.9285162,8.43,0,56,0
NLA12_NV_101,41.92898525,-119.1790015,5.56,0.0885,501,0.000176647
NLA12_NV_102,37.90817585,-114.2671693,5.16,0,138,0
NLA12_NV_103,38.39816173,-115.117053,5.24,0,27,0
NLA12_NV_104,40.69658925,-118.2877882,6.26,0.002,125,0.000016
NLA12_NV_105,41.21823837,-116.5203252,4.34,0.002,246,8.13E-06
NLA12_NV_106,39.48435525,-118.7235713,3.2,0.255,173,0.001473988
NLA12_NV_109,40.04718141,-119.5715783,9.5,0,83,0
NLA12_NV_119,41.6332907,-118.3893572,3.38,0.002,137,1.46E-05
NLA12_NV_127,41.75740963,-115.7220267,5.97,0.004,43,9.30E-05
NLA12_NV_137,41.16858314,-119.8174513,2.26,0.047,230,0.000204348
NLA12_NV_141,39.54187799,-119.7789359,6.34,0.07,137,0.000510949
NLA12_NV_144,39.24114932,-117.1658183,1.43,0,20,0
NLA12_NV_167,41.19805974,-115.8922956,10.42,0,150,0
NLA12_NV_177,41.69458237,-118.7419158,3.48,0.008,88,9.09E-05
NLA12_NV_193,39.10754761,-119.9072662,4.79,0,21,0
NLA12_NV_R01,40.59285373,-115.3943332,0.93,0.002,12,0.000166667
NLA12_NY_0101,42.49915505,-77.1490251,2.41,0.0215,9,0.002388889
NLA12_NY_0102,44.03842234,-74.36720503,5.07,0.135,16,0.0084375
NLA12_NY_0103,42.02259255,-73.48550577,1.31,0.004,4,0.001
NLA12_NY_0104,43.62876093,-73.42646982,3.62,0.0775,54,0.001435185
NLA12_NY_0106,44.37867633,-74.36423487,3.52,0.002,14,0.000142857
NLA12_NY_0108,41.33989604,-73.67007006,5.83,0.002,124,1.61E-05
NLA12_NY_0109,44.73604256,-74.06546921,14.66,0.005,26,0.000192308
NLA12_NY_0110,43.8504499,-73.63471673,3.46,0.003,11,0.000272727
NLA12_NY_0111,43.24193911,-74.48992678,3.84,0.026,12,0.002166667
NLA12_NY_0112,42.32527988,-77.17720022,6,0.002,33,6.06E-05
NLA12_NY_R02,43.45530211,-73.58953255,3.33,0.002,12,0.000166667
NLA12_NY_R03,43.98761718,-73.57062703,3.27,0.002,9,0.000222222
NLA12_NY_R04,44.39373075,-75.67976887,10.07,0.002,136,1.47E-05
NLA12_NY_R06,43.32606664,-73.81278904,4.97,0,23,0
NLA12_NY_R07,42.14582693,-76.49743796,8.32,0.002,176,1.14E-05
NLA12_NY_R08,42.01444485,-74.05739193,3.31,0.002,17,0.000117647
NLA12_NY_R11,42.06057748,-74.17588801,1.52,0,9,0
NLA12_OH_101,40.36715267,-83.05951671,6.415,0.002,157,1.27E-05
NLA12_OH_102,40.37248248,-84.34011043,9.79,0.002,572,3.50E-06
NLA12_OH_103,40.03999071,-81.01388786,3.38,0,17,0
NLA12_OH_104,41.08846075,-82.7290152,6.19,0.01,88,0.000113636
NLA12_OH_105,40.49553571,-83.89988027,6.16,0.002,138,1.45E-05
NLA12_OH_106,39.77597099,-81.52247236,4.92,0,21,0
NLA12_OH_107,41.05750722,-81.34450481,5.75,0,128,0
NLA12_OH_112,41.23823423,-83.02039327,4.43,0.002,26,7.69E-05
NLA12_OH_113,40.76004634,-81.10117086,5.39,0.004,164,2.44E-05
NLA12_OH_115,39.65347461,-82.47378134,2.59,0,9,0
NLA12_OH_118,40.70340664,-83.37874497,1.875,0,9.5,0
NLA12_OH_122,39.66169251,-84.64620693,6.52,0.002,109,1.83E-05
NLA12_OH_127,39.05604224,-82.69067345,2.98,0.002,8,0.00025
NLA12_OH_134,40.17663921,-84.26522022,6.35,0.003,289,1.04E-05
NLA12_OH_136,41.11051556,-82.08387214,7.59,0,185,0
NLA12_OH_137,41.05566632,-81.54576139,5.14,0,41,0
NLA12_OH_R02,41.13160512,-81.23283319,7.04,0.002,10,0.0002
NLA12_OH_R03,41.44474462,-81.17478031,6.99,0.002,22,9.09E-05
NLA12_OK_101,34.95361555,-96.71815923,4.275,0.05,67,0.000746269
NLA12_OK_102,35.19672054,-98.48298246,6.04,0.05,128,0.000390625
NLA12_OK_103,36.15061114,-96.43967025,1.82,0.26,105,0.00247619
NLA12_OK_104,36.38379515,-96.26625326,4.55,0.1,5,0.02
NLA12_OK_105,35.49939033,-97.67805883,3.63,0.05,344,0.000145349
NLA12_OK_106,36.11465874,-98.59889361,2.77,0.05,71,0.000704225
NLA12_OK_107,35.75411523,-94.91494418,2.4,0.08,5,0.016
NLA12_OK_108,35.52319529,-96.31116548,5.61,0.05,5,0.01
NLA12_OK_109,36.70544343,-96.4191085,3.88,0.05,30,0.001666667
NLA12_OK_117,35.52878479,-98.02611684,8.27,0.05,490,0.000102041
NLA12_OK_118,35.17438787,-99.07748881,9.43,0.25,190,0.001315789
NLA12_OK_119,34.28477821,-97.17097192,5.74,0.05,17,0.002941176
NLA12_OK_120,36.82300133,-96.04758798,6.64,0.05,30,0.001666667
NLA12_OK_121,35.99293158,-96.87367696,7.33,0.13,119,0.001092437
